ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,ACCT_AGE,HIGH_RISK
5068563,1,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-18571,-2970,1,0,0,0,2.0,-9.0,0
5021330,1,0,1,0,1,State servant,Higher education,Married,House / apartment,-17767,-3804,1,0,0,0,2.0,-18.0,0
5118072,1,1,0,0,2,Pensioner,Higher education,Civil marriage,House / apartment,-24932,365243,1,0,1,0,2.0,-39.0,0
5062017,1,0,0,0,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11342,-2389,1,0,0,0,1.0,-35.0,0
5046087,1,0,1,0,2,Pensioner,Secondary / secondary special,Widow,House / apartment,-23596,365243,1,0,0,0,1.0,-44.0,0
5067832,1,1,1,0,3,Working,Higher education,Married,House / apartment,-21377,-577,1,0,0,1,2.0,-46.0,0
5088472,1,0,1,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,2.0,-56.0,0
5115895,1,0,1,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-22689,365243,1,0,0,0,2.0,-23.0,0
5011029,1,0,1,0,3,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,1,0,0,1,2.0,-15.0,0
5008876,1,0,1,2,2,Commercial associate,Higher education,Married,House / apartment,-12411,-1773,1,0,0,1,4.0,-43.0,0
5066487,1,1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,-13545,-3840,1,0,0,1,3.0,-33.0,0
5089485,1,0,0,2,3,Commercial associate,Higher education,Married,House / apartment,-12932,-309,1,1,1,0,4.0,-21.0,0
5125723,1,0,1,1,3,Commercial associate,Higher education,Married,House / apartment,-13404,-591,1,0,1,0,3.0,-18.0,0
5023130,1,1,0,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,2.0,-14.0,0
5068272,1,1,1,0,4,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16053,-1905,1,0,0,0,1.0,-53.0,0
5062504,0,1,1,0,3,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,1.0,-30.0,0
5090452,0,1,0,0,2,Working,Secondary / secondary special,Single / not married,With parents,-18012,-1193,1,1,1,0,1.0,-47.0,0
5069273,1,0,1,0,2,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17108,-901,1,0,0,1,2.0,-3.0,0
5137269,1,0,0,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,-15932,-3579,1,1,0,0,1.0,-18.0,0
5028684,0,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-9582,-3003,1,0,0,1,2.0,-9.0,0
5066379,1,0,1,0,2,Working,Secondary / secondary special,Separated,House / apartment,-18148,-8376,1,0,0,0,1.0,-14.0,0
5023398,1,0,1,0,1,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,1.0,-27.0,0
5092322,1,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-12347,-2057,1,0,0,0,2.0,-3.0,0
5062481,1,0,1,0,2,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,2.0,-39.0,0
5085857,1,0,1,0,2,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20369,365243,1,0,0,0,2.0,-11.0,0
5021675,0,0,1,1,3,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,3.0,-45.0,0
5092337,1,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-19054,-1296,1,0,0,0,2.0,-52.0,0
5046369,1,0,1,0,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22220,-930,1,0,0,0,1.0,-42.0,0
5062745,1,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-15035,-1128,1,0,1,0,2.0,-17.0,0
5116394,1,0,1,0,2,State servant,Higher education,Married,House / apartment,-11124,-1159,1,0,0,0,2.0,-32.0,0
5092304,0,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-18625,-3153,1,0,1,0,2.0,-3.0,0
5146408,0,0,1,0,3,Working,Secondary / secondary special,Single / not married,House / apartment,-10072,-1101,1,1,1,0,1.0,-32.0,0
5048416,1,0,1,0,3,Working,Higher education,Married,House / apartment,-16641,-1192,1,0,0,0,2.0,-27.0,0
5092480,1,0,0,1,1,State servant,Secondary / secondary special,Married,Municipal apartment,-15014,-6866,1,0,0,0,3.0,-49.0,0
5088361,0,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-12777,-3541,1,0,0,0,2.0,-7.0,0
5054627,0,1,1,1,3,Commercial associate,Higher education,Married,House / apartment,-14967,-2403,1,0,1,0,3.0,-11.0,0
5135863,1,0,1,2,1,Working,Secondary / secondary special,Married,House / apartment,-12226,-596,1,0,0,0,4.0,-12.0,0
5029542,1,1,1,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-14596,-1965,1,0,0,0,3.0,-45.0,0
5024152,1,0,1,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,-17242,-428,1,0,0,0,1.0,-23.0,0
5021273,0,1,1,0,2,Working,Higher education,Single / not married,House / apartment,-14129,-5758,1,0,0,0,1.0,-43.0,0
5051216,0,1,0,0,4,Commercial associate,Higher education,Married,House / apartment,-17504,-6102,1,0,1,0,2.0,-34.0,0
5113831,1,0,1,0,2,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,2.0,-51.0,0
5037027,1,0,1,0,1,Working,Secondary / secondary special,Separated,House / apartment,-21708,-15072,1,0,0,0,1.0,-57.0,0
5023114,0,0,1,0,3,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,2.0,-34.0,0
5028730,0,0,1,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,2.0,-40.0,0
5100044,1,0,0,2,2,Working,Incomplete higher,Married,House / apartment,-11078,-3960,1,0,0,0,4.0,-50.0,0
5125953,1,0,1,0,2,Working,Secondary / secondary special,Married,Rented apartment,-14559,-2599,1,0,0,0,2.0,-58.0,0
5066536,0,1,1,1,4,Working,Secondary / secondary special,Married,Co-op apartment,-15344,-1101,1,0,0,0,3.0,-37.0,0
5114108,1,0,0,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-3999,1,0,1,0,2.0,-41.0,0
5125445,0,1,1,1,4,Commercial associate,Higher education,Married,House / apartment,-18365,-4456,1,1,1,1,3.0,-42.0,0
5089986,1,0,1,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-23770,365243,1,0,0,0,2.0,-50.0,0
5091363,1,0,1,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-22123,365243,1,0,0,1,2.0,-18.0,0
5085936,1,1,0,0,2,Working,Secondary / secondary special,Married,Municipal apartment,-17976,-6105,1,0,0,0,2.0,-55.0,0
5105493,1,0,1,0,3,Pensioner,Higher education,Single / not married,House / apartment,-24519,365243,1,0,1,0,1.0,-18.0,0
5068510,1,0,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875,-2758,1,1,1,0,2.0,-9.0,0
5009311,1,1,0,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,2.0,-36.0,0
5041607,0,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-12257,-1463,1,0,0,0,2.0,-23.0,0
5062496,0,0,1,1,3,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,3.0,-24.0,0
5116250,1,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,2.0,-30.0,0
5024958,1,1,1,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-22481,365243,1,0,0,0,2.0,-7.0,0
5146186,0,0,0,0,3,Working,Secondary / secondary special,Married,Municipal apartment,-18281,-3596,1,0,0,0,2.0,-19.0,0
5061440,1,0,1,1,2,Working,Higher education,Married,House / apartment,-21271,-14473,1,0,0,1,3.0,-48.0,0
5035523,1,0,1,1,1,Pensioner,Secondary / secondary special,Married,House / apartment,-20442,365243,1,0,1,0,3.0,-15.0,0
5149349,0,1,1,2,2,Working,Secondary / secondary special,Married,House / apartment,-14382,-563,1,0,0,0,4.0,-5.0,0
5089572,1,0,0,0,3,Commercial associate,Higher education,Married,House / apartment,-11309,-2713,1,1,0,0,2.0,-34.0,0
5135554,1,0,1,0,2,Commercial associate,Higher education,Single / not married,House / apartment,-11375,-1236,1,0,0,0,1.0,0.0,0
5036556,1,0,0,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-18978,365243,1,0,0,0,2.0,-53.0,0
5021698,1,0,1,1,2,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,2.0,-29.0,0
5117471,0,0,0,1,3,Commercial associate,Higher education,Married,House / apartment,-13040,-1223,1,1,0,0,3.0,-32.0,0
5095688,0,0,0,2,3,Working,Secondary / secondary special,Married,House / apartment,-14740,-1040,1,0,1,0,4.0,-2.0,0
5029240,1,0,0,0,3,Pensioner,Higher education,Married,House / apartment,-20939,365243,1,0,1,0,2.0,-9.0,0
5053971,1,1,0,0,3,Working,Secondary / secondary special,Single / not married,House / apartment,-9766,-303,1,1,0,1,1.0,-43.0,0
5142215,0,1,1,0,2,State servant,Secondary / secondary special,Married,House / apartment,-15942,-1748,1,0,0,0,2.0,-35.0,0
5067764,1,0,1,0,3,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341,-5437,1,0,0,0,1.0,-9.0,0
5146099,1,1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-18053,-3141,1,0,0,0,2.0,-17.0,0
5137435,1,0,0,1,2,Commercial associate,Higher education,Married,House / apartment,-12071,-930,1,1,0,0,3.0,-6.0,0
5113067,0,0,0,0,3,Working,Higher education,Married,House / apartment,-12019,-1556,1,0,0,1,2.0,-36.0,0
5132732,1,0,1,3,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-12855,-772,1,0,0,0,5.0,-3.0,0
5100375,0,1,1,0,3,Commercial associate,Higher education,Single / not married,House / apartment,-10229,-2378,1,0,0,0,1.0,-3.0,0
5091819,1,0,1,0,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18843,-2543,1,0,0,0,1.0,-27.0,0
5125404,1,0,1,1,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9322,-1291,1,0,0,1,2.0,-19.0,0
5105294,1,0,0,0,2,Working,Secondary / secondary special,Widow,With parents,-10240,-818,1,1,1,0,1.0,-3.0,0
5054699,0,1,1,0,2,Working,Higher education,Married,House / apartment,-16553,-6908,1,0,0,0,2.0,-11.0,0
5010240,0,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,2.0,-9.0,0
5095299,1,1,1,0,3,Working,Higher education,Married,House / apartment,-12322,-3717,1,0,0,0,2.0,-26.0,0
5117675,0,0,0,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,2.0,-10.0,0
5115791,1,0,1,1,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14578,-7346,1,0,0,0,2.0,-33.0,0
5090273,0,1,1,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-15541,-3263,1,0,0,0,3.0,-59.0,0
5010825,1,1,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,2.0,-33.0,0
5105053,1,0,1,2,3,Commercial associate,Higher education,Married,House / apartment,-11729,-1153,1,0,0,0,4.0,-17.0,0
5048401,1,0,1,0,3,Commercial associate,Higher education,Separated,House / apartment,-17965,-2775,1,0,1,0,1.0,-17.0,0
5137460,1,0,0,0,2,Working,Higher education,Married,House / apartment,-17819,-2452,1,1,0,0,2.0,-26.0,0
5026574,1,1,1,0,2,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22942,365243,1,0,0,0,2.0,-28.0,0
5113776,1,1,1,1,3,State servant,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,3.0,-29.0,0
5079189,1,0,0,0,2,Commercial associate,Incomplete higher,Married,House / apartment,-10177,-2339,1,0,1,0,2.0,-54.0,0
5089301,1,0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,-18549,-1160,1,1,0,0,2.0,-14.0,0
5114617,1,0,1,0,2,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603,365243,1,0,1,1,1.0,-1.0,0
5148701,0,0,1,1,3,Working,Higher education,Married,House / apartment,-11836,-2755,1,0,0,0,3.0,-16.0,0
5048036,0,1,1,2,2,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,1,0,0,0,4.0,-12.0,0
5088355,0,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-12777,-3541,1,0,0,0,2.0,-28.0,0
5010660,0,1,1,2,3,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,4.0,-33.0,0
5028377,1,0,0,0,2,Working,Secondary / secondary special,Widow,Municipal apartment,-19868,-3278,1,0,0,0,1.0,-49.0,0
5061699,1,1,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-17840,-1993,1,0,1,1,2.0,-54.0,0
5010361,0,1,0,0,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,1.0,-53.0,0
5092294,1,0,1,0,3,Pensioner,Higher education,Married,House / apartment,-22107,365243,1,0,0,0,2.0,-56.0,0
5042315,1,0,1,0,2,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19478,-1890,1,0,0,0,1.0,-19.0,0
5028991,1,0,0,2,1,Working,Lower secondary,Single / not married,House / apartment,-15373,-2333,1,0,0,0,3.0,-29.0,0
5116228,1,0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,-18150,-1812,1,0,0,0,3.0,-14.0,0
5148786,1,1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,-16765,-1506,1,0,0,0,3.0,-37.0,0
5117204,1,0,1,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,1.0,-12.0,0
5135286,1,0,1,0,2,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11127,-494,1,1,0,0,1.0,-17.0,0
5094874,1,0,1,0,1,Working,Secondary / secondary special,Widow,House / apartment,-18544,-2073,1,0,0,0,1.0,-39.0,0
5115874,1,1,1,1,3,Working,Secondary / secondary special,Married,House / apartment,-15506,-6099,1,0,0,0,3.0,-46.0,0
5137531,0,0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-14854,-3518,1,1,0,0,2.0,-60.0,0
5114183,0,0,0,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,-8242,-801,1,1,0,0,1.0,-8.0,0
5087948,1,0,1,0,1,Working,Secondary / secondary special,Widow,House / apartment,-19923,-2078,1,1,1,0,1.0,-14.0,0
5096263,1,0,0,1,2,Working,Secondary / secondary special,Married,House / apartment,-15692,-9136,1,1,1,0,3.0,-30.0,0
5125236,1,0,1,2,2,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,4.0,-40.0,0
5037225,1,1,1,0,3,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11690,-377,1,0,0,0,2.0,-6.0,0
5095797,0,1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-16624,-4054,1,0,0,0,2.0,-55.0,0
5051255,0,1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-18109,-3484,1,0,0,0,2.0,-33.0,0
5091207,1,0,1,0,2,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14841,365243,1,0,0,0,1.0,-15.0,0
5033679,1,1,1,0,4,State servant,Higher education,Married,House / apartment,-16274,-7172,1,0,0,0,2.0,-46.0,0
5113614,1,0,1,0,3,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,2.0,-59.0,0
5029681,0,0,1,0,1,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20689,365243,1,0,0,0,1.0,-19.0,0
5089434,1,0,0,0,4,Working,Higher education,Married,House / apartment,-16388,-7127,1,0,0,0,2.0,-7.0,0
5115797,1,0,1,1,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14578,-7346,1,0,0,0,2.0,-12.0,0
5099800,0,1,1,2,2,Working,Secondary / secondary special,Married,House / apartment,-14156,-2195,1,1,1,0,4.0,-24.0,0
5068508,1,0,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875,-2758,1,1,1,0,2.0,-44.0,0
5051078,1,0,0,0,3,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16999,-1140,1,1,1,0,1.0,-14.0,0
5038504,1,0,1,2,3,Commercial associate,Secondary / secondary special,Married,With parents,-12846,-2207,1,0,1,0,4.0,-2.0,0
5066590,1,0,0,1,3,Commercial associate,Higher education,Civil marriage,House / apartment,-14805,-1922,1,0,0,0,3.0,-29.0,0
5068187,1,0,1,0,1,Pensioner,Secondary / secondary special,Married,House / apartment,-21737,365243,1,0,0,0,2.0,-45.0,0
5061993,0,0,0,0,2,Working,Secondary / secondary special,Single / not married,With parents,-9046,-1202,1,1,1,1,1.0,-10.0,0
5112832,1,0,1,1,1,Commercial associate,Secondary / secondary special,Married,With parents,-11644,-635,1,0,0,0,3.0,-13.0,0
5028951,0,0,1,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,-19831,-780,1,0,0,0,1.0,-8.0,0
5029439,1,1,1,0,3,Working,Higher education,Married,House / apartment,-17402,-3153,1,0,1,0,2.0,-36.0,1
5096782,1,1,1,0,3,Pensioner,Secondary / secondary special,Married,House / apartment,-24194,365243,1,0,0,0,2.0,-6.0,0
5037034,1,0,1,2,2,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12294,-4572,1,0,0,0,4.0,-9.0,0
5061222,1,1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-20831,-1142,1,0,0,1,2.0,-16.0,0
5041849,1,1,0,0,1,Commercial associate,Incomplete higher,Married,House / apartment,-17493,-2347,1,1,0,0,2.0,-14.0,0
5029165,1,0,1,3,3,Working,Incomplete higher,Married,House / apartment,-12038,-3935,1,1,0,0,5.0,-58.0,0
5062026,1,0,1,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,-20514,-5707,1,0,1,0,2.0,-30.0,0
5112639,1,0,1,0,2,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12942,-3253,1,0,0,0,2.0,-1.0,0
5115519,1,1,1,2,2,Working,Secondary / secondary special,Married,House / apartment,-14557,-7346,1,0,1,1,4.0,-25.0,0
5117245,1,0,1,2,2,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,4.0,-12.0,0
5090497,1,0,0,0,2,Pensioner,Secondary / secondary special,Married,House / apartment,-21377,365243,1,0,0,1,2.0,-17.0,0
5117027,0,1,1,1,3,Commercial associate,Higher education,Married,House / apartment,-10298,-1860,1,1,1,0,3.0,-20.0,0
5053970,1,1,0,0,3,Working,Secondary / secondary special,Single / not married,House / apartment,-9766,-303,1,1,0,1,1.0,-46.0,0
5088428,1,0,1,0,3,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20337,365243,1,0,0,0,2.0,-23.0,0
5143624,1,0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,-15922,-2086,1,0,0,0,2.0,-43.0,0
5148840,0,1,1,0,2,Commercial associate,Higher education,Married,House / apartment,-14229,-1112,1,0,0,0,2.0,-31.0,0
5068261,0,0,1,2,2,Working,Secondary / secondary special,Married,House / apartment,-16280,-475,1,0,0,0,4.0,-39.0,0
5067286,1,0,1,0,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19867,-720,1,0,0,1,1.0,-32.0,0
5022244,1,0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,2.0,-20.0,0
5079010,0,1,1,2,3,Commercial associate,Incomplete higher,Married,House / apartment,-15027,-1274,1,0,1,0,4.0,-52.0,0
5028987,1,0,1,0,2,Working,Secondary / secondary special,Separated,House / apartment,-19063,-2213,1,1,1,1,1.0,-50.0,0
5106106,0,1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-18854,-948,1,1,0,0,2.0,-3.0,0
5022311,1,0,1,0,1,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,1.0,-50.0,0
5114300,1,0,0,1,1,Pensioner,Lower secondary,Married,House / apartment,-12129,365243,1,0,0,0,3.0,-24.0,0
5117974,1,1,0,0,2,Working,Higher education,Civil marriage,House / apartment,-9778,-857,1,1,1,0,2.0,-5.0,0
5069141,1,0,0,0,2,Commercial associate,Higher education,Married,With parents,-15360,-413,1,0,0,1,2.0,-6.0,0
5061467,0,1,1,0,1,Working,Secondary / secondary special,Married,House / apartment,-11794,-1720,1,1,1,0,2.0,-17.0,0
5061572,1,0,0,0,2,Working,Secondary / secondary special,Married,Municipal apartment,-18452,-137,1,0,0,0,2.0,-46.0,0
5091585,1,0,0,2,3,Working,Secondary / secondary special,Married,With parents,-12244,-2361,1,0,0,0,4.0,-6.0,0
5041909,1,0,0,0,3,Working,Secondary / secondary special,Married,House / apartment,-19032,-429,1,0,1,0,2.0,-22.0,0
5095102,1,0,1,2,3,Working,Higher education,Married,House / apartment,-13797,-3259,1,0,1,0,4.0,-2.0,0
5068125,0,0,1,0,2,Working,Secondary / secondary special,Married,House / apartment,-17075,-2942,1,0,0,0,2.0,-52.0,0
